id,market,strategyName,entryPrice,stopLossPrice,targetPrice,score,reason,timestamp
229,KRW-SOL,Volume Accumulation,139200.0,137808.0,141288.0,33.13228093760799,Stable price with high liquidity,1778432002780
230,KRW-ETH,Volume Accumulation,3447000.0,3412530.0,3498704.9999999995,31.487552533403157,Stable price with high liquidity,1778432002780
231,KRW-BTC,Volume Accumulation,119326000.0,118132740.0,121115889.99999999,29.7381652754637,Stable price with high liquidity,1778432002780
232,KRW-SONIC,Momentum Breakout,63.1,62.1535,64.36200000000001,45.578591543708654,Positive trend with strong 24h trading value,1778432033448
233,KRW-QTUM,Momentum Breakout,1555.0,1531.675,1586.1000000000001,45.56979955289528,Positive trend with strong 24h trading value,1778432033448
234,KRW-W,Momentum Breakout,23.3,22.9505,23.766000000000002,44.481064573133295,Positive trend with strong 24h trading value,1778432033448
235,KRW-DEEP,Momentum Breakout,58.0,57.13,59.160000000000004,43.90929023287058,Positive trend with strong 24h trading value,1778432033448
236,KRW-SNT,Momentum Breakout,16.0,15.76,16.32,43.58559033610838,Positive trend with strong 24h trading value,1778432033448
237,KRW-BSV,Momentum Breakout,25770.0,25383.45,26285.4,41.42634921894514,Positive trend with strong 24h trading value,1778432033448
238,KRW-WAL,Momentum Breakout,125.0,123.125,127.5,40.91709295379898,Positive trend with strong 24h trading value,1778432033448
239,KRW-XRP,Momentum Breakout,2155.0,2122.675,2198.1,40.26198437696095,Positive trend with strong 24h trading value,1778432033448
240,KRW-CFG,Momentum Breakout,467.0,459.995,476.34000000000003,40.143538170481634,Positive trend with strong 24h trading value,1778432033448
241,KRW-KITE,Momentum Breakout,273.0,268.905,278.46,39.62983149808126,Positive trend with strong 24h trading value,1778432033448
242,KRW-XLM,Momentum Breakout,249.0,245.265,253.98000000000002,38.82749995073384,Positive trend with strong 24h trading value,1778432033448
243,KRW-ONDO,Rebound Watch,617.0,604.66,628.106,36.82340302006447,Pullback with active trading volume,1778432033448
244,KRW-SAHARA,Rebound Watch,54.8,53.70399999999999,55.7864,36.783955722198,Pullback with active trading volume,1778432033448
245,KRW-DOGE,Rebound Watch,161.0,157.78,163.898,35.666283055829325,Pullback with active trading volume,1778432033448
246,KRW-USDT,Rebound Watch,1467.0,1437.66,1493.406,35.59627583807882,Pullback with active trading volume,1778432033448
247,KRW-API3,Volume Accumulation,548.0,542.52,556.2199999999999,35.43363945192954,Stable price with high liquidity,1778432033448
248,KRW-DRIFT,Rebound Watch,72.0,70.56,73.296,33.922850866625964,Pullback with active trading volume,1778432033448
249,KRW-CHIP,Rebound Watch,93.8,91.92399999999999,95.4884,33.35253629305429,Pullback with active trading volume,1778432033448
250,KRW-SOL,Volume Accumulation,139200.0,137808.0,141288.0,33.13228093760799,Stable price with high liquidity,1778432033448
251,KRW-ETH,Volume Accumulation,3450000.0,3415500.0,3501749.9999999995,31.57489781374466,Stable price with high liquidity,1778432033448
252,KRW-BTC,Volume Accumulation,119326000.0,118132740.0,121115889.99999999,29.738381179320893,Stable price with high liquidity,1778432033448
253,KRW-SONIC,Momentum Breakout,63.1,62.1535,64.36200000000001,45.57853465233743,Positive trend with strong 24h trading value,1778432064145
254,KRW-QTUM,Momentum Breakout,1552.0,1528.72,1583.04,45.35793715925206,Positive trend with strong 24h trading value,1778432064145
255,KRW-W,Momentum Breakout,23.3,22.9505,23.766000000000002,44.481250584327114,Positive trend with strong 24h trading value,1778432064145
256,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.24786757040272,Positive trend with strong 24h trading value,1778432064145
257,KRW-DEEP,Momentum Breakout,58.1,57.228500000000004,59.262,44.09440401977561,Positive trend with strong 24h trading value,1778432064145
258,KRW-BSV,Momentum Breakout,25770.0,25383.45,26285.4,41.42634921894514,Positive trend with strong 24h trading value,1778432064145
259,KRW-WAL,Momentum Breakout,125.0,123.125,127.5,40.91709295379898,Positive trend with strong 24h trading value,1778432064145
260,KRW-CFG,Momentum Breakout,469.0,461.965,478.38,40.592981031339235,Positive trend with strong 24h trading value,1778432064145
261,KRW-XRP,Momentum Breakout,2155.0,2122.675,2198.1,40.26233842370939,Positive trend with strong 24h trading value,1778432064145
262,KRW-KITE,Momentum Breakout,272.0,267.92,277.44,39.24742763008453,Positive trend with strong 24h trading value,1778432064145
263,KRW-XLM,Momentum Breakout,249.0,245.265,253.98000000000002,38.82754143689799,Positive trend with strong 24h trading value,1778432064145
264,KRW-ONDO,Rebound Watch,617.0,604.66,628.106,36.82419615973342,Pullback with active trading volume,1778432064145
265,KRW-SAHARA,Rebound Watch,54.6,53.508,55.5828,36.428055519145886,Pullback with active trading volume,1778432064145
266,KRW-DOGE,Rebound Watch,161.0,157.78,163.898,35.66463228728679,Pullback with active trading volume,1778432064145
267,KRW-API3,Volume Accumulation,549.0,543.51,557.2349999999999,35.61645528166587,Stable price with high liquidity,1778432064145
268,KRW-USDT,Rebound Watch,1467.0,1437.66,1493.406,35.596513636240196,Pullback with active trading volume,1778432064145
269,KRW-DRIFT,Rebound Watch,72.0,70.56,73.296,33.922850866625964,Pullback with active trading volume,1778432064145
270,KRW-CHIP,Rebound Watch,93.8,91.92399999999999,95.4884,33.35222500493548,Pullback with active trading volume,1778432064145
271,KRW-SOL,Volume Accumulation,139000.0,137610.0,141085.0,32.98660565511032,Stable price with high liquidity,1778432064145
272,KRW-ETH,Volume Accumulation,3448000.0,3413520.0,3499719.9999999995,31.516723505715547,Stable price with high liquidity,1778432064145
273,KRW-BTC,Volume Accumulation,119326000.0,118132740.0,121115889.99999999,29.737958871048253,Stable price with high liquidity,1778432064145
274,KRW-SONIC,Momentum Breakout,63.1,62.1535,64.36200000000001,45.57853465233743,Positive trend with strong 24h trading value,1778432095153
275,KRW-QTUM,Momentum Breakout,1555.0,1531.675,1586.1000000000001,45.56980628088179,Positive trend with strong 24h trading value,1778432095153
276,KRW-W,Momentum Breakout,23.3,22.9505,23.766000000000002,44.481250584327114,Positive trend with strong 24h trading value,1778432095153
277,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.24786757040272,Positive trend with strong 24h trading value,1778432095153
278,KRW-DEEP,Momentum Breakout,58.1,57.228500000000004,59.262,44.09440520170688,Positive trend with strong 24h trading value,1778432095153
279,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.75748133596325,Positive trend with strong 24h trading value,1778432095153
280,KRW-BSV,Momentum Breakout,25770.0,25383.45,26285.4,41.42634921894514,Positive trend with strong 24h trading value,1778432095153
281,KRW-CFG,Momentum Breakout,469.0,461.965,478.38,40.592981031339235,Positive trend with strong 24h trading value,1778432095153
282,KRW-XRP,Momentum Breakout,2155.0,2122.675,2198.1,40.262889006896685,Positive trend with strong 24h trading value,1778432095153
283,KRW-KITE,Momentum Breakout,273.0,268.905,278.46,39.63050797148073,Positive trend with strong 24h trading value,1778432095153
284,KRW-XLM,Momentum Breakout,250.0,246.25,255.0,39.23606917482589,Positive trend with strong 24h trading value,1778432095153
285,KRW-ONDO,Volume Accumulation,618.0,611.82,627.27,36.986252912250436,Stable price with high liquidity,1778432095153
286,KRW-SAHARA,Rebound Watch,54.7,53.606,55.6846,36.60385362722447,Pullback with active trading volume,1778432095153
287,KRW-DOGE,Rebound Watch,161.0,157.78,163.898,35.664827260534466,Pullback with active trading volume,1778432095153
288,KRW-USDT,Rebound Watch,1467.0,1437.66,1493.406,35.59678159692632,Pullback with active trading volume,1778432095153
289,KRW-API3,Volume Accumulation,548.0,542.52,556.2199999999999,35.43364041088622,Stable price with high liquidity,1778432095153
290,KRW-DRIFT,Rebound Watch,71.8,70.36399999999999,73.0924,33.650790270593944,Pullback with active trading volume,1778432095153
291,KRW-CHIP,Rebound Watch,94.0,92.12,95.69200000000001,33.55806162844898,Pullback with active trading volume,1778432095153
292,KRW-SOL,Volume Accumulation,139000.0,137610.0,141085.0,32.986111292595254,Stable price with high liquidity,1778432095153
293,KRW-ETH,Volume Accumulation,3448000.0,3413520.0,3499719.9999999995,31.518712300069186,Stable price with high liquidity,1778432095153
294,KRW-BTC,Volume Accumulation,119326000.0,118132740.0,121115889.99999999,29.737928252700502,Stable price with high liquidity,1778432095153
295,KRW-SONIC,Momentum Breakout,63.2,62.252,64.464,45.74774582107212,Positive trend with strong 24h trading value,1778432125864
296,KRW-QTUM,Momentum Breakout,1555.0,1531.675,1586.1000000000001,45.56980628088179,Positive trend with strong 24h trading value,1778432125864
297,KRW-W,Momentum Breakout,23.3,22.9505,23.766000000000002,44.481250584327114,Positive trend with strong 24h trading value,1778432125864
298,KRW-DEEP,Momentum Breakout,58.3,57.4255,59.466,44.46573418119159,Positive trend with strong 24h trading value,1778432125864
299,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.24786757040272,Positive trend with strong 24h trading value,1778432125864
300,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.75748133596325,Positive trend with strong 24h trading value,1778432125864
301,KRW-BSV,Momentum Breakout,25780.0,25393.3,26295.600000000002,41.46876033402643,Positive trend with strong 24h trading value,1778432125864
302,KRW-CFG,Momentum Breakout,468.0,460.98,477.36,40.3680536909979,Positive trend with strong 24h trading value,1778432125864
303,KRW-XRP,Momentum Breakout,2157.0,2124.645,2200.14,40.36012604071617,Positive trend with strong 24h trading value,1778432125864
304,KRW-KITE,Momentum Breakout,274.0,269.89,279.48,40.013666199194816,Positive trend with strong 24h trading value,1778432125864
305,KRW-XLM,Momentum Breakout,250.0,246.25,255.0,39.236054484087035,Positive trend with strong 24h trading value,1778432125864
306,KRW-SAHARA,Rebound Watch,55.0,53.9,55.99,37.132681532229306,Pullback with active trading volume,1778432125864
307,KRW-ONDO,Rebound Watch,617.0,604.66,628.106,36.823469083340946,Pullback with active trading volume,1778432125864
308,KRW-DOGE,Rebound Watch,161.0,157.78,163.898,35.66487615549937,Pullback with active trading volume,1778432125864
309,KRW-USDT,Rebound Watch,1467.0,1437.66,1493.406,35.60189423711329,Pullback with active trading volume,1778432125864
310,KRW-API3,Volume Accumulation,548.0,542.52,556.2199999999999,35.43363958982731,Stable price with high liquidity,1778432125864
311,KRW-CHIP,Rebound Watch,94.0,92.12,95.69200000000001,33.55807907578901,Pullback with active trading volume,1778432125864
312,KRW-DRIFT,Rebound Watch,71.7,70.266,72.9906,33.514918385641586,Pullback with active trading volume,1778432125864
313,KRW-SOL,Volume Accumulation,139000.0,137610.0,141085.0,32.9865230128086,Stable price with high liquidity,1778432125864
314,KRW-ETH,Volume Accumulation,3448000.0,3413520.0,3499719.9999999995,31.518824395307384,Stable price with high liquidity,1778432125864
315,KRW-BTC,Volume Accumulation,119326000.0,118132740.0,121115889.99999999,29.738716164799545,Stable price with high liquidity,1778432125864
316,KRW-SONIC,Momentum Breakout,63.2,62.252,64.464,45.747814334475805,Positive trend with strong 24h trading value,1778432156715
317,KRW-QTUM,Momentum Breakout,1553.0,1529.705,1584.06,45.42863824178955,Positive trend with strong 24h trading value,1778432156715
318,KRW-W,Momentum Breakout,23.3,22.9505,23.766000000000002,44.48128174994855,Positive trend with strong 24h trading value,1778432156715
319,KRW-DEEP,Momentum Breakout,58.3,57.4255,59.466,44.46573418119159,Positive trend with strong 24h trading value,1778432156715
320,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.24786436379937,Positive trend with strong 24h trading value,1778432156715
321,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.75748133596325,Positive trend with strong 24h trading value,1778432156715
322,KRW-BSV,Momentum Breakout,25780.0,25393.3,26295.600000000002,41.46876033402643,Positive trend with strong 24h trading value,1778432156715
323,KRW-XRP,Momentum Breakout,2158.0,2125.63,2201.16,40.41005636442846,Positive trend with strong 24h trading value,1778432156715
324,KRW-CFG,Momentum Breakout,468.0,460.98,477.36,40.3680536909979,Positive trend with strong 24h trading value,1778432156715
325,KRW-KITE,Momentum Breakout,273.0,268.905,278.46,39.63068055651362,Positive trend with strong 24h trading value,1778432156715
326,KRW-XLM,Momentum Breakout,249.0,245.265,253.98000000000002,38.81942269476847,Positive trend with strong 24h trading value,1778432156715
327,KRW-SAHARA,Rebound Watch,55.1,53.998,56.0918,37.308485015331975,Pullback with active trading volume,1778432156715
328,KRW-ONDO,Volume Accumulation,618.0,611.82,627.27,36.98595037211307,Stable price with high liquidity,1778432156715
329,KRW-DOGE,Rebound Watch,161.0,157.78,163.898,35.66987821328124,Pullback with active trading volume,1778432156715
330,KRW-USDT,Rebound Watch,1467.0,1437.66,1493.406,35.6033040477968,Pullback with active trading volume,1778432156715
331,KRW-API3,Volume Accumulation,548.0,542.52,556.2199999999999,35.43363958982731,Stable price with high liquidity,1778432156715
332,KRW-DRIFT,Rebound Watch,71.7,70.266,72.9906,33.514918385641586,Pullback with active trading volume,1778432156715
333,KRW-CHIP,Rebound Watch,93.9,92.022,95.59020000000001,33.45505456839504,Pullback with active trading volume,1778432156715
334,KRW-SOL,Volume Accumulation,139000.0,137610.0,141085.0,32.98650305432253,Stable price with high liquidity,1778432156715
335,KRW-ETH,Volume Accumulation,3448000.0,3413520.0,3499719.9999999995,31.519577311770597,Stable price with high liquidity,1778432156715
336,KRW-BTC,Volume Accumulation,119325000.0,118131750.0,121114874.99999999,29.736925610022304,Stable price with high liquidity,1778432156715
337,KRW-SONIC,Momentum Breakout,63.2,62.252,64.464,45.747814823777766,Positive trend with strong 24h trading value,1778432187439
338,KRW-QTUM,Momentum Breakout,1555.0,1531.675,1586.1000000000001,45.57000904141829,Positive trend with strong 24h trading value,1778432187439
339,KRW-DEEP,Momentum Breakout,58.5,57.6225,59.67,44.83709524779416,Positive trend with strong 24h trading value,1778432187439
340,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.24786436379937,Positive trend with strong 24h trading value,1778432187439
341,KRW-W,Momentum Breakout,23.2,22.852,23.663999999999998,44.018460963573865,Positive trend with strong 24h trading value,1778432187439
342,KRW-BSV,Momentum Breakout,25790.0,25403.15,26305.8,41.51126576149274,Positive trend with strong 24h trading value,1778432187439
343,KRW-WAL,Momentum Breakout,125.0,123.125,127.5,40.917236857020505,Positive trend with strong 24h trading value,1778432187439
344,KRW-XRP,Momentum Breakout,2158.0,2125.63,2201.16,40.41140428177972,Positive trend with strong 24h trading value,1778432187439
345,KRW-CFG,Momentum Breakout,467.0,459.995,476.34000000000003,40.145124121031685,Positive trend with strong 24h trading value,1778432187439
346,KRW-KITE,Momentum Breakout,272.0,267.92,277.44,39.24760132396651,Positive trend with strong 24h trading value,1778432187439
347,KRW-XLM,Momentum Breakout,250.0,246.25,255.0,39.23648887466253,Positive trend with strong 24h trading value,1778432187439
348,KRW-SAHARA,Rebound Watch,55.1,53.998,56.0918,37.30749170707993,Pullback with active trading volume,1778432187439
349,KRW-ONDO,Rebound Watch,616.0,603.68,627.088,36.66193254342658,Pullback with active trading volume,1778432187439
